No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
2960	4	2421	128.4	128.4	0.0030840586747561093	0.125	0.03363626757308587	0.04
2961	4	2423	128.5	128.5	0.0030840586747561093	0.125	0.03363626757308587	0.04
2962	4	2422	128.45	128.45	0.0030840586747561093	0.5	0.03363626757308587	0.13
2963	3	128	128.6	128.6	0.007952086321933801	0.1	0.06957028718265074	0.03
2964	1	135	128.6	128.61	0.015904172643867603	0.2	0.13914057436530147	0.06
2965	4	2424	128.55	128.55	0.0030840586747561093	0.5	0.03363626757308587	0.13
2966	4	2425	128.65	128.65	0.0030840586747561093	0.5	0.03363626757308587	0.13
2967	4	2426	128.7	128.7	0.0030840586747561093	0.5	0.03363626757308587	0.13
2968	0	137	128.8	128.82	0.024331417708313166	0.05	0.17965886600830736	0.04
2969	4	2427	128.75	128.75	0.0030840586747561093	0.375	0.03363626757308587	0.1
2970	3	129	128.8	128.8	0.009732567083325266	0.2	0.07186354640332294	0.05
2971	1	136	128.8	128.81	0.019465134166650532	0.2	0.1437270928066459	0.06
2972	4	2428	128.85	128.85	0.0030840586747561093	0.5	0.03363626757308587	0.13
2973	4	2429	128.9	128.9	0.0030840586747561093	0.5	0.03363626757308587	0.13
2974	4	2430	128.95	128.95	0.0030840586747561093	0.5	0.03363626757308587	0.13
2975	4	2432	129.05	129.05	0.0030840586747561093	0.25	0.03363626757308587	0.07
2976	4	2431	129.0	129.0	0.0030840586747561093	0.5	0.03363626757308587	0.13
2977	4	2433	129.1	129.1	0.0030840586747561093	0.25	0.03363626757308587	0.07
2978	4	2434	129.15	129.15	0.0030840586747561093	0.5	0.03363626757308587	0.13
2979	4	2436	129.25	129.25	0.0030840586747561093	0.25	0.03363626757308587	0.07
2980	4	2435	129.2	129.2	0.0030840586747561093	0.5	0.03363626757308587	0.13
2981	4	2437	129.3	129.3	0.0030840586747561093	0.375	0.03363626757308587	0.1
2982	4	2439	129.4	129.4	0.0030840586747561093	0.25	0.03363626757308587	0.07
2983	4	2438	129.35	129.35	0.0030840586747561093	0.5	0.03363626757308587	0.13
2984	2	139	129.45	129.46	0.011928129482900701	0.075	0.10435543077397609	0.03
2985	2	140	129.5	129.52	0.0145988506249879	0.075	0.10779531960498441	0.04
2986	3	130	129.5	129.5	0.009732567083325266	0.3	0.07186354640332294	0.07
2987	4	2441	129.5	129.51	0.004866283541662633	0.25	0.03593177320166147	0.07
2988	4	2440	129.45	129.45	0.003976043160966901	0.5	0.03478514359132537	0.13
2989	4	2442	129.55	129.55	0.0030840586747561093	0.375	0.03363626757308587	0.1
2990	4	2443	129.6	129.6	0.0030840586747561093	0.375	0.03363626757308587	0.1
2991	1	137	129.65	129.66	0.012336234699024437	0.2	0.13454507029234347	0.06
