No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
192	3	60	3.3	3.3	0.009732567083325261	0.2	0.07186354640332293	0.04
193	1	58	3.3	3.32	0.019465134166650522	0.15	0.14372709280664586	0.06
194	4	58	3.25	3.26	0.0048662835416626304	0.5	0.035931773201661465	0.13
195	4	59	3.3	3.31	0.0048662835416626304	0.375	0.035931773201661465	0.1
196	1	59	3.35	3.37	0.019465134166650522	0.1	0.14372709280664586	0.05
197	4	60	3.35	3.36	0.0048662835416626304	0.25	0.035931773201661465	0.07
198	3	61	3.35	3.35	0.009732567083325261	0.4	0.07186354640332293	0.09
199	4	61	3.4	3.41	0.0048662835416626304	0.125	0.035931773201661465	0.04
200	1	60	3.4	3.42	0.019465134166650522	0.2	0.14372709280664586	0.07
201	3	62	3.4	3.4	0.009732567083325261	0.4	0.07186354640332293	0.09
202	3	63	3.45	3.45	0.009732567083325261	0.2	0.07186354640332293	0.04
203	4	62	3.45	3.46	0.0048662835416626304	0.125	0.035931773201661465	0.04
204	1	61	3.45	3.47	0.019465134166650522	0.15	0.14372709280664586	0.06
205	1	62	3.5	3.52	0.019465134166650522	0.1	0.14372709280664586	0.05
206	3	64	3.5	3.5	0.009732567083325261	0.3	0.07186354640332293	0.07
207	4	63	3.5	3.51	0.0048662835416626304	0.375	0.035931773201661465	0.1
208	1	63	3.55	3.57	0.019465134166650522	0.15	0.14372709280664586	0.06
209	3	65	3.55	3.55	0.009732567083325261	0.3	0.07186354640332293	0.07
210	3	66	3.6	3.6	0.009732567083325261	0.1	0.07186354640332293	0.02
211	4	64	3.55	3.56	0.0048662835416626304	0.375	0.035931773201661465	0.1
212	1	64	3.6	3.62	0.019465134166650522	0.2	0.14372709280664586	0.07
213	4	66	3.65	3.66	0.0048662835416626304	0.125	0.035931773201661465	0.04
214	1	65	3.65	3.67	0.019465134166650522	0.1	0.14372709280664586	0.05
215	4	65	3.6	3.61	0.0048662835416626304	0.5	0.035931773201661465	0.13
216	3	67	3.65	3.65	0.009732567083325261	0.4	0.07186354640332293	0.09
217	4	67	3.7	3.71	0.0048662835416626304	0.125	0.035931773201661465	0.04
218	1	66	3.7	3.72	0.019465134166650522	0.1	0.14372709280664586	0.05
219	3	68	3.7	3.7	0.009732567083325261	0.3	0.07186354640332293	0.07
220	3	69	3.75	3.75	0.009732567083325261	0.1	0.07186354640332293	0.02
221	1	67	3.75	3.77	0.019465134166650522	0.05	0.14372709280664586	0.04
222	3	70	3.8	3.8	0.009732567083325261	0.1	0.07186354640332293	0.02
223	4	69	3.8	3.81	0.0048662835416626304	0.125	0.035931773201661465	0.04
224	1	68	3.8	3.82	0.019465134166650522	0.05	0.14372709280664586	0.04
225	3	71	3.85	3.85	0.009732567083325261	0.1	0.07186354640332293	0.02
226	4	68	3.75	3.76	0.0048662835416626304	0.5	0.035931773201661465	0.13
227	4	70	3.85	3.86	0.0048662835416626304	0.25	0.035931773201661465	0.07
228	1	69	3.85	3.87	0.019465134166650522	0.2	0.14372709280664586	0.07
229	3	72	3.9	3.9	0.009732567083325261	0.1	0.07186354640332293	0.02
230	4	71	3.9	3.91	0.0048662835416626304	0.125	0.035931773201661465	0.04
231	1	70	3.9	3.92	0.019465134166650522	0.15	0.14372709280664586	0.06
232	1	71	3.95	3.97	0.019465134166650522	0.05	0.14372709280664586	0.04
233	3	73	3.95	3.95	0.009732567083325261	0.3	0.07186354640332293	0.07
234	4	72	3.95	3.96	0.0048662835416626304	0.25	0.035931773201661465	0.07
235	1	72	4.0	4.02	0.019465134166650522	0.1	0.14372709280664586	0.05
236	3	74	4.0	4.0	0.009732567083325261	0.4	0.07186354640332293	0.09
237	4	73	4.0	4.01	0.0048662835416626304	0.375	0.035931773201661465	0.1
238	1	73	4.05	4.07	0.019465134166650522	0.1	0.14372709280664586	0.05
239	3	76	4.1	4.1	0.009732567083325261	0.1	0.07186354640332293	0.02
240	3	75	4.05	4.05	0.009732567083325261	0.4	0.07186354640332293	0.09
241	4	75	4.1	4.11	0.0048662835416626304	0.125	0.035931773201661465	0.04
242	1	74	4.1	4.12	0.019465134166650522	0.2	0.14372709280664586	0.07
243	4	74	4.05	4.06	0.0048662835416626304	0.5	0.035931773201661465	0.13
