sysTime 	ACTION 	ChannelUsed 	TransJob 	CPU 	RunningJob 	ActionQos 
34210	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
34220	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
34230	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
34240	1	-1.4210854715202004e-14	0	0.10000000000000003	1	3716.226829519546
34250	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
34260	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34270	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34280	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34290	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34300	1	20.75187496394218	1	0.20000000000000004	2	3716.226829519546
34310	1	-1.4210854715202004e-14	0	0.30000000000000004	3	3716.226829519546
34320	1	-1.4210854715202004e-14	0	0.30000000000000004	3	3716.226829519546
34330	1	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
34340	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34350	1	20.75187496394218	1	0.10000000000000003	1	14864.907318078183
34360	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34370	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34380	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34390	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34400	13	39.45516087506906	3	0.20000000000000004	2	14864.907318078183
34410	13	26.30344058337937	2	0.20000000000000004	2	11148.680488558637
34420	13	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
34430	13	-1.4210854715202004e-14	0	0.20000000000000004	2	347.8815234039718
34440	13	-1.4210854715202004e-14	0	0.20000000000000004	2	347.8815234039718
34450	1	20.75187496394218	1	0.20000000000000004	2	347.8815234039718
34460	1	-1.4210854715202004e-14	0	0.30000000000000004	3	347.8815234039718
34470	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.526093615887
34480	1	-1.4210854715202004e-14	0	0.10000000000000003	1	6957.6304680794365
34490	1	-1.4210854715202004e-14	0	0.10000000000000003	1	6957.6304680794365
34500	1	20.75187496394218	1	0.10000000000000003	1	6957.6304680794365
34510	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34520	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34530	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34540	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34550	1	20.75187496394218	1	0.20000000000000004	2	6957.6304680794365
34560	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
34570	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
34580	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
34590	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
34600	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
34610	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34620	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34630	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34640	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34650	1	20.75187496394218	1	0.10000000000000003	1	14864.907318078183
34660	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34670	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34680	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34690	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34700	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
34710	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
34720	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
34730	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
34740	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
34750	7	39.45516087506906	3	0.20000000000000004	2	14864.907318078183
34760	7	13.151720291689678	1	0.30000000000000004	3	14864.907318078183
34770	7	-1.4210854715202004e-14	0	0.4	4	14864.907318078183
34780	7	-1.4210854715202004e-14	0	0.5	5	14864.907318078183
34790	7	-1.4210854715202004e-14	0	0.4	4	14864.907318078183
34800	1	20.75187496394218	1	0.4	4	14864.907318078183
34810	1	-1.4210854715202004e-14	0	0.4	4	11148.680488558637
34820	1	-1.4210854715202004e-14	0	0.4	4	11148.680488558637
34830	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34840	1	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
34850	1	20.75187496394218	1	0.20000000000000004	2	6957.6304680794365
34860	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2783.052187231774
34870	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2783.052187231774
34880	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2783.052187231774
34890	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2783.052187231774
34900	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
34910	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34920	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34930	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
34940	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34950	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34960	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34970	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34980	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
34990	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
35000	13	39.45516087506906	3	0.10000000000000003	1	14864.907318078183
35010	13	26.30344058337937	2	0.10000000000000003	1	11148.680488558637
35020	13	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
35030	13	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
35040	13	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
35050	1	20.75187496394218	1	0.30000000000000004	3	11148.680488558637
35060	1	-1.4210854715202004e-14	0	0.30000000000000004	3	1391.5260936158872
35070	1	-1.4210854715202004e-14	0	0.30000000000000004	3	1391.5260936158872
35080	1	-1.4210854715202004e-14	0	0.30000000000000004	3	1391.5260936158872
